id,empleado,sexo,edad,años_edc,pareja,estudiante_act,estrato,pc,internet,reside_padre,reside_madre,afro,gitano,indigena,palenquero,sin_rec_etnico
10534,1,0,29,10,1,0,3,0,1,0,0,0,0,0,0,1
3202,1,0,53,8,1,0,2,1,1,0,0,0,0,0,0,1
12460,1,0,39,11,0,0,1,1,1,0,0,0,0,0,0,1
20978,1,0,20,11,1,0,2,0,0,0,0,0,0,0,0,1
9877,1,0,31,11,1,0,3,1,1,0,0,0,0,1,0,0
5557,1,0,31,11,1,0,2,1,1,1,1,0,0,0,0,1
20946,1,0,33,11,0,0,2,0,0,0,0,0,0,0,0,1
19414,1,0,27,13,1,0,2,0,1,0,0,0,0,0,0,1
4865,1,1,25,11,1,0,3,1,1,0,0,0,0,0,0,1
13399,1,1,24,11,0,0,3,0,1,0,0,0,0,0,0,1
11587,1,1,57,8,0,0,2,1,1,1,1,0,0,0,0,1
14408,1,0,24,16,0,0,2,1,1,0,1,0,0,0,0,1
15992,1,1,22,12,0,0,3,0,1,0,0,0,0,0,0,1
9561,1,0,40,11,1,0,2,1,1,1,1,0,0,0,0,1
4223,1,1,32,14,1,0,2,1,1,1,1,0,0,0,0,1
20848,1,0,33,11,1,0,2,0,1,1,1,0,0,0,0,1
12249,1,0,34,16,1,0,2,1,1,0,1,0,0,0,0,1
18264,0,0,18,12,0,1,2,1,1,0,1,0,0,0,0,1
2084,1,1,47,26,1,0,4,1,1,0,0,0,0,0,0,1
709,0,0,32,11,1,0,2,0,0,0,0,0,0,0,0,1
2834,0,0,43,16,1,0,3,1,1,0,0,0,0,0,0,1
18396,1,1,36,11,1,0,1,0,1,0,0,0,0,0,0,1
3910,1,1,38,7,0,0,2,0,0,0,1,0,0,0,0,1
2789,1,1,66,11,0,0,3,0,1,0,0,0,0,0,0,1
10313,1,0,25,11,1,0,2,0,0,0,0,0,0,0,0,1
215,1,0,24,11,0,0,2,0,1,0,0,0,0,0,0,1
4128,1,1,33,16,1,0,2,1,1,0,0,0,0,0,0,1
14317,1,1,29,14,0,0,3,1,1,0,0,0,0,0,0,1
20321,1,0,15,8,1,1,2,0,1,0,1,0,0,0,0,1
15019,1,0,38,9,0,0,3,1,1,0,0,0,0,0,0,1
9101,1,0,27,11,1,0,4,1,1,0,0,0,0,0,0,1
10607,1,0,39,19,0,1,3,1,1,1,1,0,0,0,0,1
6269,1,0,49,18,1,0,4,1,1,0,0,0,0,0,0,1
18746,1,1,26,17,1,0,3,0,1,0,0,0,0,0,0,1
21336,0,0,31,13,1,0,3,1,1,0,0,0,0,0,0,1
1783,1,0,20,11,0,0,2,0,0,0,0,0,0,0,0,1
18455,1,1,60,3,1,0,2,1,0,0,0,0,0,0,0,1
21157,1,1,37,7,1,0,2,1,1,0,0,0,0,0,0,1
5936,1,1,44,11,1,0,3,1,1,0,0,0,0,0,0,1
13288,1,0,42,11,1,0,3,1,1,0,0,0,0,0,0,1
17612,1,1,44,16,0,0,2,1,1,0,1,0,0,0,0,1
9191,0,0,24,16,0,0,3,0,1,1,0,0,0,0,0,1
3991,1,1,50,13,1,0,3,1,1,0,0,0,0,0,0,1
18488,1,0,40,5,0,0,2,0,1,0,1,0,0,0,0,1
5622,0,1,33,12,0,1,2,0,1,1,1,0,0,0,0,1
10034,1,0,38,12,0,1,4,1,1,0,0,0,0,0,0,1
4697,1,0,34,16,0,0,2,1,1,1,1,0,0,0,0,1
7688,1,0,25,11,1,0,2,0,1,0,0,0,0,0,0,1
7561,0,0,59,9,0,0,1,0,0,0,0,0,0,0,0,1
18077,0,1,19,5,0,0,2,0,1,1,0,0,0,0,0,1
21666,1,1,51,11,1,0,2,1,1,0,0,0,0,0,0,1
7272,1,1,55,8,1,0,2,1,1,0,0,0,0,0,0,1
5783,1,1,45,18,1,0,2,1,1,0,0,0,0,0,0,1
20828,1,0,47,16,0,0,3,1,1,0,0,0,0,0,0,1
12068,0,1,23,7,0,0,2,1,1,1,1,0,0,0,0,1
515,1,1,57,11,1,0,3,0,1,0,0,0,0,0,0,1
6009,1,1,28,11,1,0,2,1,1,0,0,0,0,0,0,1
12798,1,1,33,15,0,0,2,0,0,0,0,0,0,0,0,1
11059,1,0,40,11,1,0,2,1,1,0,0,0,0,0,0,1
8648,1,0,33,6,0,0,2,1,1,0,0,0,0,0,0,1
19624,1,0,47,16,1,0,4,1,1,0,1,0,0,0,0,1
16806,1,0,39,11,0,0,2,1,1,0,0,0,0,0,0,1
21664,1,0,28,13,0,0,2,0,0,1,1,0,0,0,0,1
14134,0,1,45,9,0,0,2,0,1,1,0,0,0,0,0,1
15882,1,0,33,13,1,0,2,0,1,0,0,0,0,0,0,1
2128,1,1,38,11,0,0,2,0,0,0,0,0,0,0,0,1
22044,1,0,36,16,1,1,4,1,1,0,0,0,0,0,0,1
11885,1,0,47,11,1,0,2,1,1,0,0,0,0,0,0,1
9968,1,0,19,11,0,0,2,1,1,0,1,0,0,0,0,1
15644,1,0,50,14,1,0,2,1,1,0,0,0,0,0,0,1
2014,0,0,22,13,0,1,2,0,0,0,1,0,0,0,0,1
12199,1,1,32,11,0,0,1,0,1,1,1,0,0,0,0,1
3492,0,0,27,15,1,1,3,0,1,0,0,0,0,0,0,1
660,1,1,37,11,1,0,2,0,1,0,0,0,0,0,0,1
13695,1,0,75,5,1,0,3,0,0,0,0,0,0,0,0,1
13641,1,0,34,11,0,0,1,0,0,0,1,0,0,0,0,1
11105,1,0,31,11,1,0,1,0,1,0,0,0,0,0,0,1
6738,1,1,21,11,0,0,2,0,1,0,0,0,0,0,0,1
8701,1,1,27,17,0,0,6,1,1,1,1,0,0,0,0,1
20651,1,1,56,5,1,0,3,1,1,0,0,0,0,0,0,1
20672,0,0,32,16,1,0,3,0,1,0,0,0,0,0,0,1
14197,1,0,57,8,1,0,2,1,1,0,0,0,0,0,0,1
16222,1,0,58,9,0,0,3,0,0,0,0,0,0,0,0,1
1028,1,0,45,11,1,0,1,0,1,0,0,0,0,0,0,1
1137,1,1,36,11,0,0,2,0,0,0,1,0,0,0,0,1
7983,1,0,25,11,1,0,2,0,0,0,0,0,0,0,0,1
3390,0,1,27,15,0,0,3,1,1,1,1,0,0,0,0,1
7309,1,1,41,17,1,0,3,1,1,0,0,0,0,0,0,1
5525,0,0,23,14,1,0,2,1,1,0,0,0,0,0,0,1
7493,0,0,80,5,0,0,3,0,0,0,0,0,0,0,0,1
9435,1,0,50,5,0,0,2,0,1,0,0,0,0,0,0,1
18739,1,0,36,16,0,0,3,1,1,0,1,0,0,0,0,1
8279,1,1,25,11,0,0,2,0,0,0,0,0,0,0,0,1
16945,1,1,33,16,1,1,2,1,1,0,0,0,0,0,0,1
16542,0,1,23,14,0,0,2,1,1,1,1,0,0,0,0,1
15075,1,0,60,5,1,0,2,1,1,0,0,0,0,0,0,1
1093,1,0,51,11,0,0,3,0,0,1,1,0,0,0,0,1
1135,1,0,41,8,1,0,2,1,1,0,0,0,0,0,0,1
2861,0,0,35,16,1,1,3,1,1,0,0,0,0,0,0,1
8586,1,0,47,20,0,1,4,1,1,1,1,0,0,0,0,1
6376,1,1,36,11,0,0,1,1,1,0,1,0,0,0,0,1
18887,1,0,25,13,1,0,2,1,1,0,0,0,0,0,0,1
14284,1,1,56,11,1,0,3,1,1,0,0,0,0,0,0,1
10197,1,0,57,8,0,0,2,1,1,0,1,0,0,0,0,1
7120,1,0,23,16,0,0,3,1,1,1,1,0,0,0,0,1
19083,1,1,26,16,1,0,2,0,1,0,1,0,0,0,0,1
18647,1,1,42,13,1,0,3,1,1,0,0,0,0,0,0,1
11505,1,1,23,14,1,0,1,0,0,0,0,0,0,0,0,1
6985,1,0,35,17,0,0,6,1,1,1,1,0,0,0,0,1
9759,1,0,44,16,0,0,4,1,1,0,0,0,0,0,0,1
7473,1,1,22,11,1,0,2,1,1,0,0,0,0,0,0,1
10103,1,1,49,5,1,0,2,1,1,0,0,0,0,0,0,1
2466,1,1,23,11,1,0,2,1,1,0,0,0,0,0,0,1
7485,1,1,34,14,1,0,2,1,1,0,0,0,0,0,0,1
2555,1,1,39,12,0,0,3,0,0,0,1,0,0,0,0,1
18002,1,1,52,21,1,0,4,1,1,0,0,0,0,0,0,1
3627,1,1,45,11,1,0,3,1,1,0,0,0,0,0,0,1
19009,1,1,54,16,1,0,3,1,1,0,0,0,0,0,0,1
18444,1,0,35,14,1,0,2,1,1,0,0,0,0,0,0,1
13877,1,1,24,11,1,0,2,0,0,0,0,0,0,0,0,1
4869,1,0,54,1,0,0,3,0,1,0,0,0,0,0,0,1
21829,1,1,38,11,1,0,1,0,1,0,0,0,0,0,0,1
6804,0,1,25,14,0,0,1,0,1,1,1,0,0,0,0,1
4031,1,1,27,11,0,0,2,1,1,0,0,0,0,0,0,1
15160,1,1,43,5,1,0,2,0,0,0,0,0,0,0,0,1
13992,1,0,40,11,1,0,5,1,1,0,0,0,0,0,0,1
2770,1,0,75,5,1,0,3,1,1,0,0,0,0,0,0,1
4727,1,0,44,16,0,0,2,1,1,0,1,0,0,0,0,1
21443,1,0,51,14,1,0,2,1,1,0,0,0,0,0,0,1
9395,1,1,48,11,1,0,3,1,1,0,0,0,0,0,0,1
3672,0,1,56,4,1,0,2,0,0,0,0,0,0,0,0,1
19666,1,0,65,5,1,0,1,0,1,0,0,0,0,0,0,1
9989,1,1,43,13,1,0,2,1,1,0,0,0,0,0,0,1
6433,1,1,29,13,1,0,2,0,1,0,0,0,0,0,0,1
10247,1,1,42,11,1,0,2,1,1,0,0,0,0,0,0,1
5001,1,1,54,16,1,0,3,1,1,0,0,0,0,0,0,1
10310,1,1,22,11,0,0,2,0,1,1,1,0,0,0,0,1
8431,1,0,31,11,1,0,3,1,1,0,0,0,0,1,0,0
3557,1,0,31,13,1,0,2,1,1,0,0,0,0,0,0,1
15236,1,1,36,13,1,0,3,1,1,0,0,0,0,0,0,1
12471,1,0,39,21,1,0,3,1,1,0,0,0,0,0,0,1
567,1,0,42,14,1,0,2,1,1,0,0,0,0,0,0,1
7778,1,0,24,8,1,0,3,0,0,0,1,0,0,0,0,1
15559,1,0,24,13,1,0,1,0,0,0,0,0,0,0,0,1
16119,1,1,44,5,1,0,1,1,1,0,0,0,0,0,0,1
3901,1,1,38,14,1,0,2,1,1,0,0,0,0,0,0,1
2396,1,1,44,19,0,0,2,1,1,1,1,0,0,0,0,1
1231,1,1,19,9,0,1,2,0,1,0,1,0,0,0,0,1
21247,1,1,28,17,0,0,4,1,0,0,0,0,0,0,0,1
8805,1,0,22,11,1,0,2,0,1,0,0,0,0,0,0,1
18793,1,0,26,11,1,0,3,0,1,0,0,0,0,0,0,1
2822,1,1,41,13,1,0,2,0,1,0,0,0,0,0,0,1
10613,1,0,26,11,1,0,2,0,0,0,0,0,0,0,0,1
19081,1,1,33,11,0,0,2,1,1,1,1,0,0,0,0,1
8428,1,1,24,11,0,0,3,0,0,0,0,0,0,0,0,1
6632,1,1,40,19,0,1,1,0,1,1,1,0,0,0,0,1
5531,1,1,19,11,0,0,2,1,1,0,1,0,0,0,0,1
882,1,1,27,18,0,1,3,1,1,1,1,0,0,0,0,1
1525,1,0,56,5,1,0,2,1,1,0,0,0,0,0,0,1
798,0,1,37,11,0,0,2,1,1,0,1,0,0,0,0,1
15813,0,1,30,16,1,0,2,1,1,0,0,0,0,0,0,1
9193,0,0,37,7,1,0,1,0,1,0,0,0,0,0,0,1
17118,1,1,46,11,0,0,2,0,1,0,0,0,0,0,0,1
2040,1,1,27,12,0,0,2,1,1,1,1,0,0,0,0,1
20433,0,1,25,17,0,0,2,0,1,1,1,0,0,0,0,1
9778,1,1,36,23,0,1,3,1,1,1,1,0,0,0,0,1
17056,1,0,47,14,1,0,2,1,1,0,0,0,0,0,0,1
5573,1,0,35,17,0,0,6,1,1,1,1,0,0,0,0,1
14654,1,0,22,11,0,0,2,0,1,0,0,0,0,0,0,1
12932,1,0,30,16,1,0,3,1,1,0,0,0,0,0,0,1
723,0,1,26,11,0,0,2,0,0,1,1,0,0,0,0,1
6354,0,1,19,8,0,0,3,0,1,0,1,0,0,0,0,1
20065,1,1,33,16,1,0,2,1,1,0,0,0,0,0,0,1
12252,1,0,37,9,1,0,2,0,0,0,0,0,0,0,0,1
13743,1,1,57,5,1,0,3,1,1,0,0,0,0,0,0,1
19421,0,0,64,2,0,0,2,0,1,0,0,0,0,0,0,1
9109,1,0,34,16,1,0,3,0,1,0,0,0,0,0,0,1
21133,1,0,25,13,0,1,3,1,1,0,1,0,0,0,0,1
17878,1,0,27,16,0,0,4,1,1,1,1,0,0,0,0,1
17035,1,0,28,13,0,0,2,1,1,1,1,1,0,0,0,0
1658,1,0,35,16,0,0,4,1,1,1,1,0,0,0,0,1
20612,1,1,43,5,1,0,2,0,0,0,0,0,0,0,0,1
3337,0,0,56,5,1,0,3,0,0,0,0,0,0,0,0,1
16942,1,0,39,11,0,0,2,0,1,1,1,0,0,0,0,1
17241,1,0,40,13,1,0,2,1,1,0,0,0,0,0,0,1
13914,1,0,61,15,0,0,4,0,1,0,0,0,0,0,0,1
11098,0,0,22,14,0,1,3,1,1,0,1,0,0,0,0,1
2141,1,1,60,16,0,0,2,1,1,0,0,0,0,0,0,1
11766,1,1,26,13,1,0,3,1,1,0,0,0,0,0,0,1
13213,1,0,48,7,1,0,2,1,1,0,1,0,0,0,0,1
8162,1,1,61,14,1,0,3,1,1,0,1,0,0,0,0,1
13479,1,1,26,13,1,0,2,0,0,0,0,0,0,0,0,1
5748,1,1,62,2,1,0,2,1,1,0,0,0,0,0,0,1
11179,1,1,33,11,0,0,2,0,1,0,1,0,0,0,0,1
17296,1,0,22,13,0,0,3,1,1,0,0,0,0,0,0,1
9357,1,1,51,5,1,0,2,0,1,0,0,0,0,0,0,1
16146,1,1,25,16,0,0,3,1,1,0,1,0,0,0,0,1
9722,0,0,38,11,1,0,2,0,1,0,0,0,0,0,0,1
18671,1,1,41,21,0,0,4,1,1,0,0,0,0,0,0,1
16973,1,1,29,11,0,0,1,0,1,0,1,0,0,0,0,1
21255,1,1,28,17,0,1,4,1,1,0,1,0,0,0,0,1
9569,0,1,35,5,0,0,2,1,1,0,0,0,0,0,0,1
14812,1,1,28,11,1,0,3,0,1,0,0,0,0,0,0,1
16568,1,0,59,11,0,0,2,1,1,0,0,0,0,0,0,1
7372,1,0,28,13,0,0,2,0,0,0,0,0,0,0,0,1
13441,1,1,18,10,0,0,2,0,0,0,1,0,0,0,0,1
19899,1,1,28,17,0,0,4,1,0,0,0,0,0,0,0,1
10887,1,0,42,11,0,0,2,0,0,0,0,0,0,0,0,1
19038,1,0,33,13,1,0,2,1,1,0,0,0,0,0,0,1
17105,1,0,54,9,1,0,2,1,1,0,0,0,0,0,0,1
16539,1,0,58,9,1,0,2,1,1,0,0,0,0,0,0,1
14514,0,0,59,11,1,0,2,0,0,0,0,0,0,0,0,1
3137,1,1,44,5,1,0,1,0,1,0,0,0,0,0,0,1
11072,1,0,58,9,0,0,1,0,1,0,0,0,0,0,0,1
6507,1,0,39,11,0,0,1,0,1,0,0,0,0,0,0,1
3464,1,1,54,10,1,0,3,0,0,0,0,0,0,0,0,1
10498,1,1,37,11,1,0,2,1,1,0,0,0,0,0,0,1
15593,1,1,25,11,0,0,2,1,0,1,1,0,0,0,0,1
968,0,1,42,18,0,1,3,1,1,1,1,0,0,0,0,1
13608,1,0,37,9,1,0,2,0,0,0,0,0,0,0,0,1
3114,1,1,41,20,1,0,6,1,1,0,0,0,0,0,0,1
3892,1,0,38,18,1,1,2,1,1,0,0,0,0,0,0,1
7344,1,1,25,11,1,0,2,0,0,0,0,0,0,0,0,1
7056,0,0,36,13,1,0,2,1,1,0,0,0,0,0,0,1
10383,1,1,45,11,0,0,2,0,0,0,1,0,0,0,0,1
19047,1,0,51,13,1,0,3,1,1,0,0,0,0,0,0,1
16809,1,1,55,6,1,0,2,1,1,0,0,0,0,0,0,1
20750,1,0,35,5,1,0,2,1,1,0,0,0,0,0,0,1
14835,1,1,60,11,1,0,2,1,1,0,0,0,0,0,0,1
6561,1,0,32,11,0,0,3,0,1,0,0,0,0,0,0,1
12940,0,1,19,12,0,1,2,1,1,1,0,0,0,0,0,1
11313,1,0,35,13,1,0,3,1,1,0,0,0,0,0,0,1
233,0,1,40,11,0,0,3,1,1,0,1,0,0,0,0,1
8515,1,0,22,13,0,0,2,1,1,0,1,0,0,0,0,1
1058,1,0,51,18,0,0,6,1,1,0,0,0,0,0,0,1
11418,1,0,40,13,0,0,2,0,1,0,1,0,0,0,0,1
21512,1,0,45,15,1,0,2,0,1,0,0,0,0,0,0,1
8646,1,1,26,11,0,0,2,1,1,0,0,0,0,0,0,1
17188,1,0,27,17,0,0,3,1,1,1,1,0,0,0,0,1
13086,1,1,39,21,1,0,3,1,1,0,0,0,0,0,0,1
17506,0,1,50,6,1,0,2,1,1,0,0,0,0,0,0,1
17453,1,0,33,16,1,0,3,1,1,0,0,0,0,0,0,1
16553,1,0,43,18,1,0,3,1,1,0,0,0,0,0,0,1
12128,1,0,23,16,0,0,3,1,1,0,1,0,0,0,0,1
10419,1,1,28,16,0,0,2,1,1,1,1,0,0,0,0,1
19333,0,0,50,16,1,0,5,1,1,0,0,0,0,0,0,1
592,0,0,20,11,0,0,2,1,1,1,0,0,0,0,0,1
12790,1,1,27,14,1,0,2,1,1,0,1,0,0,0,0,1
21827,0,0,18,11,0,0,1,0,0,0,1,0,0,0,0,1
6618,1,0,19,13,0,0,1,0,1,0,1,0,0,0,0,1
4543,1,1,30,11,0,0,3,0,1,0,0,0,0,0,0,1
19457,0,0,25,17,0,1,3,1,1,1,1,0,0,0,0,1
12989,1,1,35,5,0,0,3,0,1,0,0,0,0,0,0,1
21470,1,0,36,20,1,0,2,1,1,0,0,0,0,0,0,1
17294,1,1,45,11,1,0,3,1,1,1,0,0,0,0,0,1
14731,0,0,34,14,0,0,4,1,1,1,1,0,0,0,0,1
10378,1,0,55,11,0,0,3,0,0,0,0,0,0,0,0,1
19997,1,1,52,8,1,0,3,0,0,0,0,0,0,0,0,1
5243,1,1,41,3,1,0,2,0,1,0,0,0,0,0,0,1
4993,1,0,25,16,0,0,1,1,1,1,1,0,0,0,0,1
17490,1,1,44,11,1,0,2,0,0,0,0,0,0,0,0,1
6285,1,0,40,16,1,0,4,1,1,0,0,0,0,0,0,1
6831,1,1,26,14,0,0,2,0,1,0,0,0,0,0,0,1
20805,1,1,26,11,0,0,2,0,1,0,1,0,0,0,0,1
3274,1,1,46,11,0,0,2,1,1,0,0,0,0,0,0,1
9200,1,1,22,11,1,0,1,0,0,0,0,0,0,0,0,1
20122,1,0,36,20,1,0,2,1,1,0,0,0,0,0,0,1
11770,1,1,26,11,1,0,2,0,0,0,1,0,0,0,0,1
3416,1,1,29,11,1,0,1,0,1,0,0,0,0,0,0,1
2832,0,1,35,11,1,0,3,1,1,0,0,0,0,0,0,1
10483,1,1,39,16,1,0,3,1,1,0,0,0,0,0,0,1
10476,0,0,66,16,0,1,3,1,1,0,1,0,0,0,0,1
8501,1,0,33,20,1,0,2,1,1,1,0,0,0,0,0,1
20459,1,1,47,18,1,0,6,1,1,0,0,0,0,0,0,1
10234,0,0,25,11,1,0,2,0,0,0,0,0,0,0,0,1
9028,1,1,24,11,0,1,2,1,1,0,0,0,0,0,0,1
9238,1,1,62,8,0,0,3,1,1,0,0,0,0,0,0,1
1954,1,0,53,5,1,0,2,1,1,0,0,0,0,0,0,1
16674,1,1,39,17,1,0,6,1,1,0,0,0,0,0,0,1
10586,1,1,42,11,1,0,2,1,1,0,0,0,0,0,0,1
496,1,0,37,11,1,0,3,1,1,0,0,0,0,0,0,1
14387,1,0,49,5,0,0,3,0,1,0,0,0,0,0,0,1
17965,1,0,41,5,0,0,3,1,0,0,0,0,0,0,0,1
16367,1,0,47,11,0,0,3,1,1,0,0,0,0,0,0,1
11667,1,0,57,9,1,0,1,0,1,0,0,0,0,0,0,1
14335,1,1,62,5,0,0,2,0,0,0,0,0,0,0,0,1
16369,1,1,20,11,1,0,3,0,1,0,0,0,0,0,0,1
4012,1,0,36,17,1,1,3,1,1,0,0,0,0,0,0,1
7602,1,1,35,14,1,0,3,1,1,0,0,0,0,0,0,1
20118,1,1,23,11,0,0,2,1,1,1,1,0,0,0,0,1
16617,0,0,19,11,0,0,2,0,1,0,1,0,0,0,0,1
15384,1,1,59,5,1,0,2,1,1,0,0,0,0,0,0,1
16245,1,0,26,13,0,0,3,1,1,1,1,0,0,0,0,1
7644,0,0,29,5,1,1,2,0,1,0,0,0,0,0,0,1
10854,1,0,24,11,1,0,2,0,0,0,1,0,0,0,0,1
10073,1,1,57,14,1,0,5,1,1,0,0,0,0,0,0,1
4900,0,0,45,11,0,0,2,0,1,0,0,0,0,0,0,1
21997,1,1,21,13,0,0,1,0,0,1,1,0,0,0,0,1
10880,0,0,31,16,1,0,3,1,1,0,0,0,0,0,0,1
9098,1,0,25,15,0,0,4,1,1,0,0,0,0,0,0,1
4239,1,0,36,9,1,0,3,0,1,0,0,0,0,0,0,1
12919,1,1,21,11,0,0,2,0,0,1,1,0,0,0,0,1
3423,1,0,32,11,1,0,1,0,0,0,0,0,0,0,0,1
7616,0,1,23,9,0,0,3,0,1,0,1,0,0,0,0,1
12576,1,0,37,14,0,0,3,1,1,0,0,0,0,0,0,1
20857,1,1,30,11,1,0,2,0,0,0,0,0,0,0,0,1
5946,1,1,32,14,0,0,3,1,1,1,1,0,0,0,0,1
2849,1,1,41,11,1,0,3,1,1,0,0,0,0,0,0,1
12209,0,0,26,16,0,0,6,1,1,0,1,0,0,0,0,1
2921,1,1,58,3,1,0,2,1,1,0,0,0,0,0,0,1
4884,1,1,39,7,1,0,2,0,0,0,0,0,0,0,0,1
5583,1,1,26,11,1,0,2,0,1,0,0,0,0,0,0,1
11576,1,0,30,16,1,0,3,1,1,0,0,0,0,0,0,1
13251,1,1,50,5,1,0,3,0,1,0,0,0,0,0,0,1
2116,0,0,54,11,1,0,1,0,0,0,0,0,0,0,0,1
9518,1,0,51,14,1,0,2,1,1,0,0,0,0,0,0,1
10364,1,0,33,13,0,0,2,1,1,1,1,0,0,0,0,1
11382,0,0,47,11,1,0,2,1,1,0,0,0,0,0,0,1
18446,1,0,47,14,1,0,2,1,1,0,0,0,0,0,0,1
19051,1,1,23,11,0,0,2,0,0,0,0,0,0,0,0,1
20251,1,1,19,13,0,1,3,1,1,1,1,0,0,0,0,1
5591,1,1,49,16,1,0,4,1,1,0,0,0,0,0,0,1
6179,1,0,48,10,1,0,2,1,1,0,0,0,0,0,0,1
10909,1,1,31,7,0,0,2,0,1,0,1,0,0,0,0,1
19857,1,1,26,15,0,0,2,1,1,0,0,0,0,0,0,1
12378,1,1,62,13,0,0,3,1,0,0,0,0,0,0,0,1
20699,1,0,56,5,1,0,2,0,0,0,0,0,0,0,0,1
20302,1,1,18,11,0,1,3,0,1,1,1,0,0,0,0,1
12319,1,0,25,11,0,0,3,1,1,1,1,0,0,0,0,1
12694,1,1,47,9,1,0,2,1,1,0,0,0,0,0,0,1
17836,1,0,42,2,0,0,2,0,1,0,0,0,0,0,0,1
19002,1,1,44,16,0,0,2,1,1,0,1,0,0,0,0,1
10634,1,1,36,11,1,0,3,1,1,0,0,0,0,0,0,1
13258,1,1,31,17,1,0,3,1,1,0,0,0,0,0,0,1
2313,1,1,50,16,0,0,3,1,1,0,0,0,0,0,0,1
3810,1,1,35,5,0,0,2,0,1,0,1,0,0,0,0,1
4837,0,0,40,11,1,0,1,1,1,0,0,0,0,0,0,1
20491,1,0,43,14,0,0,3,1,1,0,0,0,0,0,0,1
4301,0,0,49,8,1,0,3,1,0,0,0,0,0,0,0,1
5375,0,0,27,17,0,0,3,1,1,0,0,0,0,0,0,1
5213,0,0,30,14,1,0,2,0,0,0,0,0,0,0,0,1
12894,1,1,54,13,1,0,3,1,1,0,0,0,0,0,0,1
21339,1,0,53,11,1,0,3,0,1,0,0,0,0,0,0,1
371,1,0,60,8,1,0,3,1,1,0,0,0,0,0,0,1
12967,0,0,52,8,0,0,3,1,1,0,0,0,0,0,0,1
15347,1,1,57,14,1,0,3,1,1,0,0,0,0,0,0,1
10596,0,1,27,16,0,0,3,0,1,1,1,0,0,0,0,1
10134,1,0,65,5,0,0,3,0,0,0,0,0,0,0,0,1
671,1,0,28,16,0,0,2,1,1,0,0,0,0,0,0,1
13765,1,1,44,11,0,0,2,0,0,0,0,0,0,0,0,1
19044,1,1,33,16,1,0,3,0,1,0,0,0,0,0,0,1
17939,1,0,35,19,0,1,5,1,1,0,0,0,0,0,0,1
11470,1,0,44,14,0,0,3,1,1,0,0,0,0,0,0,1
20238,1,1,24,11,0,0,1,1,1,1,1,0,0,0,0,1
7587,1,1,38,11,1,0,2,0,0,0,0,0,0,0,0,1
8232,1,0,48,11,1,0,2,1,1,0,0,0,0,0,0,1
19127,1,0,48,8,0,0,3,0,1,0,0,0,0,0,0,1
19746,0,0,42,14,1,0,3,1,1,0,0,0,0,0,0,1
3837,1,0,27,19,0,0,3,1,1,1,1,0,0,0,0,1
9224,0,1,61,3,1,0,2,0,0,0,0,0,0,0,0,1
4143,1,0,61,9,1,0,3,1,1,0,0,0,0,0,0,1
161,1,0,55,10,0,0,3,0,1,0,0,0,0,0,0,1
11954,1,1,38,19,1,0,4,1,1,0,0,0,0,0,0,1
9459,1,1,41,8,0,0,2,1,1,0,0,0,0,0,0,1
16880,1,1,41,11,1,0,3,1,0,0,0,0,0,0,0,1
17728,1,1,27,7,0,0,2,0,1,0,0,0,0,0,0,1
14412,1,1,56,8,0,0,1,1,1,0,1,0,0,0,0,1
12565,1,0,43,14,0,0,3,1,1,0,0,0,0,0,0,1
21428,1,1,34,11,0,0,3,1,1,0,0,0,0,0,0,1
21366,1,0,42,11,0,0,3,0,0,0,0,0,0,0,0,1
15083,1,0,47,5,1,0,3,0,0,0,0,0,0,0,0,1
5916,0,1,23,9,0,0,2,0,0,0,0,1,0,0,0,0
6059,1,0,37,5,0,0,1,1,1,0,0,0,0,0,0,1
1820,0,0,41,11,0,0,2,0,0,0,0,0,0,0,0,1
8299,0,1,35,11,0,0,1,0,1,1,1,0,0,0,0,1
17632,1,0,31,16,0,0,3,1,1,0,0,0,0,0,0,1
20904,1,0,34,18,1,0,3,1,1,0,0,0,0,0,0,1
13155,1,0,32,14,1,0,3,0,1,0,0,0,0,0,0,1
13301,1,1,41,3,0,0,2,0,0,0,1,0,0,0,0,1
1341,1,1,34,11,1,0,3,0,1,0,0,0,0,0,0,1
4215,1,1,21,11,0,0,3,0,1,0,0,0,0,0,0,1
13671,1,0,32,16,0,0,3,1,1,0,1,0,0,0,0,1
732,1,1,49,11,1,0,2,0,0,0,0,0,0,0,0,1
9359,1,1,44,16,1,0,2,1,1,0,0,0,0,0,0,1
18413,0,1,32,11,1,0,2,0,1,0,0,0,0,0,0,1
11054,1,0,52,18,0,0,3,1,1,0,0,0,0,0,0,1
7060,0,1,21,8,0,0,2,0,0,0,1,0,0,0,0,1
7993,1,0,42,11,1,0,1,1,1,0,0,0,0,0,0,1
11370,1,0,50,16,1,0,2,0,1,0,0,0,0,0,0,1
5535,1,1,27,13,0,0,3,1,1,1,1,0,0,0,0,1
14577,0,0,46,19,1,0,3,1,1,0,1,0,0,0,0,1
19269,1,1,54,16,0,0,4,1,1,0,0,0,0,0,0,1
8079,1,1,42,14,0,0,3,1,1,0,1,0,0,0,0,1
10489,1,1,24,16,0,0,3,1,1,1,1,0,0,0,0,1
3773,0,0,27,11,0,0,2,0,0,0,0,0,0,0,0,1
1799,0,1,25,11,0,0,3,0,1,0,0,0,0,0,0,1
4582,1,1,56,9,1,0,3,1,1,0,0,0,0,0,0,1
19124,1,0,22,11,0,0,3,0,1,0,1,0,0,0,0,1
