empleado,id,sexo,edad,años_edc,pareja,estudiante_act,estrato,pc,internet,reside_padre,reside_madre,afro,gitano,indigena,palenquero,sin_rec_etnico
0,22602,0,26,16,1,0,2,1,1,0,0,0,0,0,0,1
0,9819,0,24,16,0,0,4,1,1,1,1,0,0,0,0,1
0,32168,0,31,11,1,0,2,1,0,0,0,0,0,0,0,1
1,19624,0,47,16,1,0,4,1,1,0,1,0,0,0,0,1
0,29226,0,20,13,0,0,3,0,0,0,0,0,0,0,0,1
1,12840,0,29,16,0,0,3,1,1,0,0,0,0,0,0,1
1,3329,0,26,18,0,0,4,1,1,1,1,0,0,0,0,1
0,22881,0,26,15,0,0,3,1,1,0,1,0,0,0,0,1
1,5849,0,46,4,0,0,3,1,1,0,0,0,0,0,0,1
1,4455,1,25,11,0,0,2,1,0,1,1,0,0,0,0,1
1,19100,1,38,14,1,0,2,0,1,0,0,0,0,0,0,1
0,34315,0,43,16,0,0,3,1,1,0,0,0,0,0,0,1
1,5801,1,35,16,0,0,3,1,1,0,0,0,0,0,0,1
1,12640,0,83,11,0,0,4,1,1,0,0,0,0,0,0,1
0,35188,0,24,11,1,0,1,0,0,0,0,0,0,0,0,1
0,35487,0,29,13,1,0,3,0,1,0,0,0,0,0,0,1
1,2963,1,41,13,1,0,3,1,1,0,0,0,0,0,0,1
1,15101,1,28,11,0,0,2,0,1,0,1,0,0,0,0,1
0,32517,0,43,11,1,0,3,0,1,0,0,0,0,0,0,1
1,17533,0,53,9,0,0,3,0,1,0,0,0,0,0,0,1
1,682,1,38,11,1,0,2,1,1,0,0,0,0,0,0,1
0,15970,1,28,8,0,0,2,1,1,1,1,0,0,0,0,1
0,26495,0,24,13,1,0,2,1,0,0,0,0,0,0,0,1
1,9355,0,25,11,1,0,2,1,0,0,0,0,0,0,0,1
0,33198,0,29,16,1,0,2,1,1,0,0,0,0,0,0,1
0,35918,0,35,16,0,0,2,0,0,1,1,0,0,0,0,1
0,1972,1,23,13,1,0,2,0,0,0,0,0,0,0,0,1
0,33720,0,22,16,0,1,4,1,1,1,1,0,0,0,0,1
1,20612,1,43,5,1,0,2,0,0,0,0,0,0,0,0,1
1,16668,0,53,17,0,0,6,1,1,0,0,0,0,0,0,1
0,3485,0,27,16,0,0,3,0,1,0,1,0,0,0,0,1
0,22716,0,28,14,1,0,2,0,1,0,0,0,0,0,0,1
1,4870,0,35,7,0,0,3,0,1,0,1,0,0,0,0,1
1,12311,0,35,13,1,0,3,1,1,0,0,0,0,0,0,1
0,34603,1,19,11,0,0,2,0,1,1,1,0,0,0,0,1
1,10211,1,66,15,0,0,4,1,1,0,0,0,0,0,0,1
1,12516,0,30,13,1,0,2,0,1,0,0,0,0,0,0,1
1,21533,1,24,11,0,0,2,0,1,0,0,0,0,0,0,1
0,31476,0,50,2,0,0,1,0,1,0,0,0,0,0,0,1
0,31400,0,24,11,1,0,2,0,1,0,0,0,0,0,0,1
0,26952,0,23,13,0,0,3,0,0,0,1,0,0,0,0,1
1,14880,1,22,14,0,0,3,1,1,1,1,0,0,0,0,1
1,21145,1,30,9,1,0,2,0,0,0,0,0,0,0,0,1
0,27476,0,54,5,0,0,1,0,0,0,0,0,0,0,0,1
0,33775,0,40,12,0,0,2,0,1,0,1,0,0,0,0,1
1,14271,1,49,14,0,0,3,1,1,0,0,0,0,0,0,1
1,4338,1,49,11,0,0,2,0,0,0,0,0,0,0,0,1
1,16058,1,46,11,1,0,3,0,0,0,0,0,0,0,0,1
1,4191,0,42,16,0,0,2,0,1,0,0,0,0,0,0,1
1,6291,0,50,16,1,0,4,1,1,0,0,0,0,0,0,1
0,26855,0,41,7,0,0,2,0,1,0,0,0,0,0,0,1
1,9138,1,31,16,0,0,2,1,1,1,1,0,0,0,0,1
0,20499,1,48,11,1,0,2,1,1,1,1,0,0,0,0,1
0,22811,1,23,11,0,0,2,1,1,0,1,0,0,0,0,1
1,7170,1,23,7,1,0,2,0,0,0,0,1,0,0,0,0
1,2602,0,51,16,1,0,6,1,1,0,0,0,0,0,0,1
1,20060,1,62,16,1,0,4,1,1,0,0,0,0,0,0,1
1,6336,0,62,11,0,0,2,1,1,1,0,0,0,0,0,1
0,34125,1,37,5,0,0,1,0,0,0,0,0,0,0,0,1
0,26947,0,20,11,1,0,2,0,0,0,0,0,0,0,0,1
0,16206,1,45,11,1,0,3,0,1,0,0,0,0,0,0,1
0,35729,1,26,13,1,1,3,1,1,0,1,0,0,0,0,1
0,25495,1,50,5,1,0,2,1,1,0,0,0,0,0,0,1
1,7376,1,52,3,0,0,2,0,1,0,1,0,0,0,0,1
1,6901,1,12,6,0,1,2,0,1,1,1,0,0,0,0,1
0,31002,1,54,10,1,0,1,1,1,0,0,0,0,0,0,1
0,35837,0,43,16,0,0,3,1,1,0,0,0,0,0,0,1
1,17652,1,61,13,1,0,3,0,1,0,0,0,0,0,0,1
0,16049,1,76,5,0,0,3,0,0,0,0,0,0,0,0,1
1,14324,0,54,16,0,0,3,1,1,0,0,0,0,0,0,1
1,8535,1,43,13,0,0,2,1,1,0,0,0,0,0,0,1
0,29801,0,31,13,0,0,2,0,0,0,0,0,0,0,0,1
1,1823,0,33,11,0,0,2,0,0,0,0,0,0,0,0,1
1,5272,1,34,14,1,0,3,0,1,0,0,0,0,0,0,1
1,15662,1,27,13,0,0,2,1,1,1,1,0,0,0,0,1
1,10832,1,35,16,1,0,3,1,1,0,0,0,0,0,0,1
0,1130,0,32,11,1,0,2,0,1,0,0,0,0,0,0,1
1,15362,0,34,7,1,0,2,0,1,0,0,0,0,0,0,1
0,30311,1,19,11,0,1,2,1,1,0,1,0,0,0,0,1
1,14457,1,50,11,1,0,1,0,1,0,0,0,0,0,0,1
1,3452,1,39,7,1,0,2,0,0,0,0,0,0,0,0,1
0,32519,1,28,11,0,0,3,0,0,0,1,0,0,0,0,1
1,3497,1,59,5,1,0,2,0,1,0,0,0,0,0,0,1
1,1226,0,62,11,0,0,3,1,1,0,1,0,0,0,0,1
0,27005,0,44,16,0,0,3,1,1,0,1,0,0,0,0,1
0,28789,1,20,11,0,0,1,0,1,0,1,0,0,0,0,1
0,35834,1,22,14,0,0,2,0,1,1,1,0,0,0,0,1
1,12084,0,23,10,0,0,2,0,0,0,1,0,0,0,0,1
1,6255,0,21,11,0,0,2,0,1,1,1,1,0,0,0,0
1,4201,1,81,7,1,0,3,1,1,0,0,0,0,0,0,1
1,17595,1,47,14,1,1,2,1,1,0,0,0,0,0,0,1
1,18164,0,65,5,0,0,3,0,0,0,0,0,0,0,0,1
0,30205,1,41,18,0,0,3,0,0,0,1,0,0,0,0,1
0,24732,1,30,11,0,0,1,0,0,0,1,0,0,0,0,1
0,28948,0,28,15,0,1,2,0,1,1,1,0,0,0,0,1
0,27278,0,40,16,1,0,2,1,1,0,0,0,0,0,0,1
0,22405,0,29,16,1,0,2,0,1,0,0,0,0,0,0,1
0,35331,0,32,10,0,0,2,0,0,1,1,0,0,0,0,1
1,1414,0,43,11,0,0,2,1,1,0,0,0,0,0,0,1
0,23843,0,17,7,1,0,2,0,0,0,0,0,0,0,0,1
1,16546,1,24,11,1,0,3,1,1,0,0,0,0,0,0,1
0,27151,0,29,11,1,0,2,0,0,0,0,0,0,0,0,1
0,34105,0,31,16,0,0,3,0,1,1,1,0,0,0,0,1
1,4791,1,54,7,1,0,2,1,1,0,0,0,0,0,0,1
1,21955,0,53,18,1,0,6,1,1,0,0,0,0,0,0,1
0,9411,0,21,13,0,0,2,1,1,0,1,0,0,0,0,1
0,28293,1,38,11,1,0,2,1,1,0,0,0,0,0,0,1
0,9455,1,34,11,1,0,2,0,0,0,0,0,0,0,0,1
1,10968,1,30,11,1,0,1,0,0,0,0,0,0,0,0,1
1,4949,0,65,7,0,0,3,0,0,0,0,0,0,0,0,1
1,13807,0,35,16,1,0,2,1,1,0,0,0,0,0,0,1
1,4902,1,39,14,1,0,4,1,1,0,0,0,0,0,0,1
1,17478,0,56,5,0,0,2,1,1,0,0,0,0,0,0,1
0,32916,1,20,11,0,0,2,0,1,0,1,0,0,0,0,1
1,3982,0,35,18,1,0,3,1,1,0,0,0,0,0,0,1
0,33174,1,46,1,1,0,2,0,0,0,0,0,0,0,0,1
1,958,1,31,11,1,0,3,1,1,0,0,0,0,0,0,1
0,23324,0,27,19,1,1,4,1,1,0,1,0,0,0,0,1
0,28596,1,44,16,0,0,4,1,1,1,1,0,0,0,0,1
1,19388,1,21,5,0,0,2,0,0,0,1,0,0,0,0,1
0,31164,1,47,13,0,0,3,1,1,0,0,0,0,0,0,1
0,34188,0,27,11,0,0,2,0,0,0,0,0,0,0,0,1
0,27399,0,29,11,1,0,1,0,0,0,0,0,0,0,0,1
1,8583,1,62,10,1,0,1,1,1,0,0,0,0,0,0,1
1,21806,0,49,17,0,0,6,1,1,0,0,0,0,0,0,1
0,26876,0,23,11,0,0,2,0,0,0,1,0,0,0,0,1
1,9167,0,26,11,1,0,2,0,0,0,0,0,0,0,0,1
1,5888,0,52,13,1,0,3,1,1,0,0,0,0,0,0,1
0,25939,0,42,11,0,0,3,1,1,0,0,0,0,0,0,1
0,35980,1,18,7,0,0,2,0,1,0,0,0,0,0,0,1
0,24970,0,21,15,0,1,3,1,1,0,1,0,0,0,0,1
1,3563,0,41,5,1,0,2,0,1,0,0,0,0,0,0,1
1,21767,0,18,11,0,0,3,1,1,1,1,0,0,0,0,1
1,15377,0,23,11,0,1,2,1,1,1,1,0,0,0,0,1
0,25133,0,24,16,0,0,4,1,1,1,1,0,0,0,0,1
0,25683,0,31,11,1,0,2,0,0,0,0,0,0,0,0,1
0,5653,0,22,11,1,0,3,1,1,0,1,0,0,0,0,1
0,3348,1,26,11,0,0,3,1,1,0,1,0,0,0,0,1
0,22750,1,61,1,1,0,1,1,1,0,0,0,0,0,0,1
0,21963,0,53,9,1,0,3,1,1,0,0,0,0,0,0,1
0,34304,1,26,11,0,0,2,0,0,0,1,0,0,0,0,1
1,12707,1,27,11,1,0,2,0,1,0,0,0,0,0,0,1
0,27385,0,27,11,0,0,2,1,1,0,1,0,0,0,0,1
0,31928,1,32,11,1,0,3,0,1,0,0,0,0,0,0,1
1,11932,0,42,11,1,0,3,1,1,0,0,0,0,0,0,1
0,25103,1,33,8,0,0,2,0,1,0,1,0,0,0,0,1
0,32831,1,23,11,0,0,2,0,0,0,0,0,0,0,0,1
0,34075,1,21,11,0,0,2,1,1,1,1,0,0,0,0,1
0,32558,1,22,11,0,0,1,0,1,0,0,0,0,0,0,1
1,3152,0,27,11,0,0,3,1,1,1,1,0,0,0,0,1
0,23328,1,18,11,0,0,2,0,0,0,1,0,0,0,0,1
1,13630,1,59,2,1,0,2,0,1,0,0,0,0,0,0,1
1,20103,1,54,5,1,0,2,1,1,0,0,0,0,0,0,1
0,25394,1,18,11,0,1,2,0,1,0,1,0,0,0,0,1
1,15130,0,38,16,0,0,3,0,1,0,0,0,0,0,0,1
0,22266,0,29,7,0,0,2,0,0,0,0,0,0,0,0,1
0,21745,0,20,11,0,0,2,0,1,0,1,0,0,0,0,1
1,18932,1,54,5,1,0,1,1,1,0,0,0,0,0,0,1
1,7195,1,45,18,1,0,2,1,1,0,0,0,0,0,0,1
0,23842,0,24,13,0,0,2,1,1,0,0,0,0,0,0,1
1,4433,0,42,5,1,0,3,0,0,0,0,0,0,0,0,1
0,30594,1,19,14,0,0,2,1,1,1,1,0,0,0,0,1
1,17804,0,62,5,0,0,3,1,1,0,0,0,0,0,0,1
0,7649,1,39,11,1,0,5,1,1,0,0,0,0,0,0,1
1,18492,0,30,11,1,0,2,1,0,0,0,0,0,0,0,1
1,12003,0,34,17,1,1,2,1,1,0,1,0,0,0,0,1
0,24457,0,37,7,1,0,1,0,1,0,0,0,0,0,0,1
1,10063,0,40,11,1,0,2,1,1,0,0,0,0,0,0,1
1,546,0,30,11,0,0,2,1,1,0,1,0,0,0,0,1
1,20053,1,39,11,1,0,2,1,1,0,0,0,0,0,0,1
1,6919,1,24,13,0,1,3,1,1,0,1,0,0,0,0,1
1,110,0,19,13,0,0,2,0,1,0,0,0,0,0,0,1
0,29699,0,34,11,1,0,3,1,1,0,0,0,0,0,0,1
0,23166,0,50,11,1,0,2,1,1,0,0,0,0,0,0,1
0,36226,0,35,11,1,0,3,0,1,0,0,0,0,0,0,1
1,5995,0,27,13,0,0,3,0,0,0,1,0,0,0,0,1
1,18287,1,32,9,1,0,1,1,1,0,0,0,0,0,0,1
0,26377,1,25,18,0,0,3,1,1,0,0,0,0,0,0,1
0,32440,0,28,12,0,0,2,1,1,0,1,0,0,0,0,1
1,14750,1,56,16,1,0,4,1,1,0,0,0,0,0,0,1
0,26505,0,18,8,1,0,2,0,0,0,0,0,0,0,0,1
1,134,1,52,5,1,0,2,1,0,0,0,0,0,0,0,1
0,21286,0,50,16,0,0,3,1,1,0,0,0,0,0,0,1
1,15076,1,25,15,0,1,2,1,1,1,1,0,0,0,0,1
1,20666,1,55,17,0,0,3,1,1,0,1,0,0,0,0,1
0,32065,1,36,11,1,0,3,1,1,0,0,0,0,0,0,1
1,14882,0,44,20,1,0,3,0,1,0,0,0,0,0,0,1
1,7806,0,46,11,1,0,3,1,1,0,0,0,0,0,0,1
0,7576,0,29,11,1,0,1,0,0,0,0,0,0,0,0,1
0,17855,0,26,5,1,0,2,0,1,0,0,0,0,0,0,1
1,1247,1,29,16,0,0,3,1,1,0,1,0,0,0,0,1
0,15079,0,50,18,0,0,3,0,0,1,1,0,0,0,0,1
0,16434,0,48,7,0,0,2,0,1,0,1,0,0,0,0,1
0,35299,0,19,11,0,0,2,1,1,0,1,0,0,0,0,1
1,14554,0,23,11,1,0,2,0,0,0,0,0,0,0,0,1
0,34597,1,63,9,0,0,3,0,0,0,0,0,0,0,0,1
1,14603,0,61,5,0,0,3,1,1,0,0,0,0,0,0,1
1,18363,1,29,11,0,0,1,0,1,0,1,0,0,0,0,1
1,2828,0,59,16,0,0,4,1,0,0,1,0,0,0,0,1
1,14153,0,52,8,1,0,2,0,1,0,0,0,0,0,0,1
0,30629,1,20,11,0,0,2,1,1,1,1,0,0,0,0,1
0,31874,0,19,11,0,0,2,1,1,0,1,0,0,0,0,1
1,17380,0,43,16,0,1,3,1,1,1,1,0,0,0,0,1
0,24126,0,54,11,0,0,3,0,0,0,0,0,0,0,0,1
1,8325,0,33,8,1,0,2,0,1,0,0,0,0,0,0,1
1,14465,0,59,24,0,0,5,1,1,0,0,0,0,0,0,1
0,33406,0,59,11,0,0,2,0,1,0,0,0,0,0,0,1
0,27289,1,25,11,0,0,2,1,1,1,0,0,0,0,0,1
1,13880,1,28,13,0,0,2,1,1,0,1,0,0,0,0,1
1,8615,0,24,11,1,0,2,1,1,0,0,0,0,0,0,1
1,20826,1,45,16,1,0,3,1,1,0,0,0,0,0,0,1
0,401,1,23,11,0,0,3,0,0,0,0,0,0,0,0,1
0,34591,0,54,5,0,0,1,0,0,0,0,0,0,0,0,1
0,29883,0,26,13,0,0,2,1,1,0,1,0,0,0,0,1
1,3372,1,65,16,0,0,3,1,1,0,1,0,0,0,0,1
0,31856,0,56,11,0,0,3,0,1,0,0,0,0,0,0,1
0,27463,0,40,18,0,0,3,1,1,0,1,0,0,0,0,1
1,12870,1,18,11,0,0,1,1,1,0,1,0,0,0,0,1
1,21080,1,28,19,0,0,2,1,1,0,1,0,0,0,0,1
1,11097,0,43,11,0,0,3,1,1,0,0,0,0,0,0,1
0,23374,0,26,9,1,0,2,0,0,0,0,0,0,0,0,1
1,2164,0,48,9,0,0,2,1,1,0,0,0,0,0,0,1
1,13185,0,25,16,0,0,4,1,1,1,1,0,0,0,0,1
1,14779,1,34,14,1,0,2,0,0,0,0,0,0,0,0,1
1,10915,1,45,9,1,0,2,1,1,0,1,0,0,0,0,1
1,16616,0,41,11,0,0,2,0,1,0,0,0,0,0,0,1
1,4023,1,39,16,1,0,4,1,1,0,0,0,0,0,0,1
0,30330,1,37,11,0,0,2,1,1,0,1,0,0,0,0,1
0,34943,0,37,16,1,0,1,0,1,0,0,0,0,0,0,1
1,12628,1,54,9,1,0,3,1,1,0,0,0,0,0,0,1
0,25901,1,69,3,1,0,2,0,0,0,0,0,0,0,0,1
0,32324,1,54,11,1,0,1,1,1,0,0,0,0,0,0,1
1,20873,1,32,15,0,0,4,1,1,1,1,0,0,0,0,1
1,6527,1,19,11,0,0,1,0,1,1,1,0,0,0,0,1
1,8669,1,55,15,1,0,3,1,1,0,0,0,0,0,0,1
0,9093,0,20,11,1,0,2,1,1,0,0,0,0,0,0,1
0,24945,0,19,11,0,0,1,0,0,1,0,0,0,0,0,1
1,5550,0,22,11,0,0,2,0,1,1,1,0,0,0,0,1
0,29376,1,34,11,1,0,2,0,0,0,0,0,0,0,0,1
0,34483,0,43,5,0,0,2,0,0,0,1,0,0,0,0,1
1,7562,1,34,13,0,0,1,0,0,0,1,0,0,0,0,1
1,15248,0,45,11,1,0,3,1,1,0,0,0,0,0,0,1
1,16376,1,27,16,1,0,3,1,1,0,0,0,0,0,0,1
1,1287,1,52,6,0,0,2,1,1,0,0,0,0,0,0,1
1,10251,0,22,11,1,0,2,0,1,0,0,0,0,0,0,1
1,6481,0,47,11,1,0,3,1,1,0,0,0,0,0,0,1
0,29088,0,18,11,0,1,2,1,1,1,1,0,0,0,0,1
0,17334,0,30,11,1,0,3,0,0,0,0,0,0,0,0,1
1,10446,1,65,11,0,0,2,1,1,0,0,0,0,0,0,1
0,18011,0,29,11,1,0,2,1,1,0,0,0,0,0,0,1
1,9776,1,37,21,1,0,3,1,1,1,1,0,0,0,0,1
1,12307,1,25,14,0,1,1,1,1,1,1,0,0,0,0,1
1,20577,1,38,16,1,0,6,1,1,0,0,0,0,0,0,1
0,26097,1,33,11,0,0,2,0,1,0,0,0,0,0,0,1
0,10406,0,31,11,1,0,2,1,0,0,0,0,0,0,0,1
0,9230,0,30,9,1,0,2,0,1,0,0,0,0,0,0,1
0,26699,0,24,11,0,1,1,1,1,0,0,0,0,0,0,1
1,21162,1,26,11,1,0,3,0,1,1,1,0,0,0,0,1
1,7789,0,30,17,0,0,2,1,1,0,0,0,0,0,0,1
0,20735,0,48,11,1,0,2,0,1,0,0,0,0,0,0,1
0,25017,0,57,2,0,0,1,0,1,0,0,0,0,0,0,1
0,12526,1,30,17,0,1,2,1,1,1,1,0,0,0,0,1
1,10852,0,23,14,1,0,2,0,1,0,0,0,0,0,0,1
1,16385,1,34,14,0,1,3,1,1,0,0,0,0,0,0,1
0,13637,0,50,15,0,0,3,1,1,0,0,0,0,0,0,1
1,5961,1,52,5,0,0,2,0,0,0,0,0,0,0,0,1
0,5886,0,39,12,0,0,3,0,1,0,0,0,0,0,0,1
0,9798,0,29,17,0,1,3,1,1,0,0,0,0,0,0,1
1,19611,1,65,11,0,0,3,0,1,0,0,0,0,0,0,1
1,1235,1,44,15,0,0,6,1,1,0,0,0,0,0,0,1
1,9129,1,40,13,1,0,2,0,1,0,0,0,0,0,0,1
1,8899,1,31,11,0,0,2,1,1,1,1,0,0,0,0,1
1,7443,1,61,11,1,0,5,1,1,0,0,0,0,0,0,1
0,26627,0,28,11,1,0,1,1,0,0,0,0,0,0,0,1
0,35655,0,32,14,1,0,2,0,1,0,0,0,0,0,0,1
1,12095,1,25,12,0,0,3,1,1,1,1,0,0,0,0,1
0,31202,0,47,2,1,0,1,0,0,0,0,0,0,0,0,1
0,31598,0,44,5,1,0,1,0,0,0,0,0,0,0,0,1
1,16024,1,57,8,1,0,3,0,0,0,0,0,0,0,0,1
1,17929,1,41,19,1,0,5,1,1,0,0,0,0,0,0,1
1,11654,1,28,16,1,0,3,1,1,0,0,0,0,0,0,1
1,12250,1,33,13,1,1,2,1,1,0,0,0,0,0,0,1
0,18784,0,23,16,0,0,3,1,1,1,1,0,0,0,0,1
0,16254,0,26,13,1,0,3,0,1,0,0,0,0,0,0,1
0,34696,0,40,13,1,0,2,1,1,0,0,0,0,0,0,1
1,8979,1,49,16,1,0,3,0,0,0,0,0,0,0,0,1
0,31367,0,19,11,0,0,2,1,1,0,1,0,0,0,0,1
0,4330,0,23,16,0,1,3,0,1,1,1,0,0,0,0,1
1,13523,1,39,9,1,0,1,0,0,0,0,0,0,0,0,1
1,1888,0,25,16,0,0,1,1,1,1,0,0,0,0,0,1
0,31417,0,40,12,0,0,2,0,1,0,1,0,0,0,0,1
0,32675,0,27,13,1,0,2,0,0,0,0,0,0,0,0,1
0,34374,1,50,12,1,0,2,0,0,0,0,0,0,0,0,1
1,22029,0,42,9,1,0,3,0,1,0,0,0,0,0,0,1
0,29524,1,20,11,0,0,6,1,1,1,1,0,0,0,0,1
1,5476,1,45,16,1,0,2,1,1,0,0,0,0,0,0,1
1,11824,1,71,11,0,0,4,1,1,0,0,0,0,0,0,1
0,34198,0,40,11,0,0,2,0,0,0,0,0,0,0,0,1
1,9459,1,41,8,0,0,2,1,1,0,0,0,0,0,0,1
0,31321,0,38,8,0,0,2,0,0,0,0,0,0,0,0,1
1,13757,1,24,11,0,0,2,0,0,0,1,0,0,0,0,1
0,23735,0,27,11,1,0,1,0,1,0,0,0,0,0,0,1
0,4302,1,23,13,0,1,3,1,0,1,1,0,0,0,0,1
0,33421,0,35,11,0,0,3,1,1,1,1,0,0,0,0,1
0,4046,1,60,11,1,0,2,0,0,0,0,0,0,0,0,1
0,11040,0,41,7,0,0,2,0,1,0,0,0,0,0,0,1
1,9592,1,43,7,1,0,2,0,1,1,0,0,0,0,0,1
0,24370,0,21,11,0,0,2,1,1,1,1,0,0,0,0,1
0,5000,0,39,19,1,1,3,1,1,0,0,0,0,0,0,1
1,6147,0,40,11,0,0,1,0,1,0,0,0,0,0,0,1
0,33422,0,24,11,0,0,1,0,0,0,0,0,0,0,0,1
1,17966,1,21,11,0,0,3,1,0,0,1,0,0,0,0,1
0,133,1,25,11,0,0,3,0,0,0,0,0,0,0,0,1
0,23034,0,55,16,0,0,2,1,1,0,0,0,0,0,0,1
1,20409,1,36,16,1,0,2,0,1,0,0,0,0,0,0,1
0,32727,0,38,13,0,0,3,1,1,0,1,0,0,0,0,1
0,23103,0,19,11,1,0,1,0,0,0,0,0,0,0,0,1
0,16697,1,54,6,1,0,1,0,0,0,0,0,0,0,0,1
0,33308,0,61,16,1,0,4,1,1,0,0,0,0,0,0,1
1,9904,0,35,11,1,0,1,1,1,0,0,0,0,0,0,1
1,3538,1,26,11,0,0,1,1,1,1,1,0,0,0,0,1
0,32404,1,31,11,1,0,2,0,1,0,0,0,0,0,0,1
1,6997,0,52,18,0,0,3,1,1,1,0,0,0,0,0,1
0,27947,1,38,11,0,0,4,0,1,1,1,0,0,0,0,1
1,15497,1,48,16,1,0,2,1,1,0,0,0,0,0,0,1
0,27963,0,54,5,1,0,1,0,0,0,0,0,0,0,0,1
1,21869,0,45,11,0,0,2,0,1,0,0,0,0,0,0,1
0,23143,0,30,15,0,0,2,0,1,1,1,0,0,0,0,1
0,34247,1,53,8,1,0,2,0,0,0,0,0,0,0,0,1
0,24202,0,32,11,1,0,2,0,1,0,0,0,0,0,0,1
1,314,1,28,16,0,0,4,1,1,0,1,0,0,0,0,1
0,26844,0,42,13,1,0,2,1,1,0,0,0,0,0,0,1
1,4639,0,43,17,0,0,2,1,1,1,1,0,0,0,0,1
1,2206,0,34,13,0,0,4,1,1,0,0,0,0,0,0,1
0,21497,0,54,11,0,0,3,0,0,0,0,0,0,0,0,1
1,8284,1,24,11,1,0,2,1,1,1,1,0,0,0,0,1
0,27096,1,34,8,0,0,2,0,0,0,1,0,0,0,0,1
1,14206,1,40,11,1,0,3,1,1,0,0,0,0,0,0,1
0,25299,1,25,11,0,0,1,0,0,0,0,0,0,0,0,1
1,13963,0,51,16,0,0,3,1,1,1,1,0,0,0,0,1
0,29215,0,35,17,0,0,4,1,1,0,1,0,0,0,0,1
1,3853,0,21,12,0,0,3,1,1,0,1,0,0,0,0,1
0,22660,1,35,5,0,0,2,0,0,0,0,0,0,0,0,1
1,21921,1,58,2,1,0,2,0,0,0,0,0,0,0,0,1
1,5041,1,75,6,0,0,3,0,0,0,0,0,0,0,0,1
1,394,1,49,7,0,0,2,1,1,0,1,0,0,0,0,1
1,13090,1,28,18,1,0,3,1,1,0,0,0,0,0,0,1
1,18369,0,27,16,1,0,4,1,1,0,0,0,0,0,0,1
1,4171,0,67,0,1,0,3,1,1,0,0,0,0,0,0,1
0,25494,1,23,9,0,0,2,0,0,0,0,0,0,0,0,0
1,4080,0,25,14,0,1,3,0,1,0,1,0,0,0,0,1
0,19354,1,21,11,0,0,3,0,1,0,1,0,0,0,0,1
0,25802,0,31,11,1,0,2,0,0,0,0,0,0,0,0,1
1,10420,1,45,5,1,0,2,1,1,0,0,0,0,0,0,1
1,13834,0,41,13,1,0,3,1,1,0,0,0,0,0,0,1
1,5683,1,36,11,1,0,1,0,0,0,0,0,0,0,0,1
1,2710,1,59,5,1,0,3,1,1,0,0,0,0,0,0,1
1,18293,1,29,11,1,0,1,0,0,0,0,0,0,0,0,1
1,1173,1,56,11,1,0,2,1,1,0,0,0,0,0,0,1
1,19348,1,76,9,1,0,3,0,1,0,0,0,0,0,0,1
1,1298,0,20,11,0,0,2,0,1,0,0,0,0,0,0,1
0,6265,0,46,12,0,0,4,1,1,0,1,0,0,0,0,1
1,10505,0,23,11,1,0,3,1,1,0,0,0,0,0,0,1
0,22958,0,18,11,0,0,2,0,1,1,1,0,0,0,0,1
0,29232,0,34,5,1,0,1,0,0,0,0,0,0,0,0,1
0,26246,1,45,11,1,0,3,1,1,0,0,0,0,0,0,1
0,25813,0,55,5,0,0,2,0,1,0,0,0,0,0,0,1
1,21216,0,64,11,1,0,2,0,0,0,0,0,0,0,0,1
0,2932,0,20,12,0,1,2,1,1,0,1,0,0,0,0,1
1,13690,1,60,11,1,0,2,1,1,0,0,0,0,0,0,1
1,4244,1,37,11,0,0,2,0,0,0,0,0,0,0,0,1
1,19663,1,31,9,0,0,1,0,0,1,0,0,0,0,0,1
0,27840,0,52,11,0,0,1,0,0,0,0,0,0,0,0,1
0,34701,0,19,13,0,0,2,0,1,0,0,0,0,0,0,1
0,25854,0,41,7,0,0,2,0,1,0,0,0,0,0,0,1
1,339,1,55,11,1,0,2,1,1,0,0,0,0,0,0,1
1,5572,1,37,15,0,0,6,1,1,1,1,0,0,0,0,1
1,15631,1,23,16,1,0,6,1,1,0,0,0,0,0,0,1
0,32523,1,23,13,0,0,3,1,1,1,1,0,0,0,0,1
0,28376,0,44,17,0,0,4,1,1,0,1,0,0,0,0,1
0,30229,0,21,11,0,0,2,0,1,0,1,0,0,0,0,1
1,21434,0,57,14,0,0,3,1,1,0,1,0,0,0,0,1
0,18896,1,50,6,1,0,2,1,1,0,0,0,0,0,0,1
0,33400,1,20,11,0,0,4,0,1,0,1,0,0,0,0,1
1,17232,1,35,11,0,0,1,1,1,1,1,0,0,0,0,1
1,18018,0,45,5,0,0,2,0,1,0,0,0,0,0,0,1
0,33907,0,65,1,1,0,3,0,0,0,0,0,0,0,0,1
1,1094,0,32,11,0,0,3,0,0,0,0,0,0,0,0,1
1,5140,1,42,5,0,0,2,0,0,0,0,0,0,0,0,1
0,35570,1,40,19,1,0,3,1,1,0,0,0,0,0,0,1
0,22446,0,34,16,1,0,3,1,1,0,0,0,0,0,0,1
1,16038,1,31,14,1,0,3,0,0,0,0,0,0,0,0,1
0,16212,1,45,6,1,0,3,1,1,0,0,0,0,0,0,1
1,389,0,43,19,1,0,4,1,1,0,0,0,0,0,0,1
0,27864,1,29,16,0,0,2,0,0,0,1,0,0,0,0,1
1,6621,0,19,11,0,1,1,1,1,1,1,0,0,0,0,1
0,32451,0,25,11,1,0,3,0,1,0,0,0,0,0,0,1
1,8208,0,50,11,0,0,1,0,1,0,0,0,0,0,0,1
